Country Code,Country Name,Income Group,Region,Special Notes,Year,Fertility Rate,GDP per capita,Population
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,1980,6.11,,4045965.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,1985,5.773,,4660598.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,1990,5.342,485.7580213,5417860.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,1995,4.658,208.0805555,5916173.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,2000,4.006,137.1786057,6272998.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,2005,3.438,333.7103692,6929145.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,2010,3.457,740.2705562,7621779.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,2015,3.459,970.3652238,8524063.0
TJK,Tajikistan,Lower middle income,Europe & Central Asia,,2020,3.237,852.3336702,9543207.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,1980,5.253,,2862903.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,1985,4.885,,3246887.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,1990,4.243,856.9514881,3720278.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,1995,3.507,587.2840894,4226623.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,2000,2.898,635.7143118,4569132.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,2005,2.658,1658.672779,4885775.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,2010,2.833,4286.880505,5267970.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,2015,2.93,6208.296655,5766431.0
TKM,Turkmenistan,Upper middle income,Europe & Central Asia,,2020,2.701,,6250438.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,1980,4.259757087,2136.276798,347592976.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,1985,3.75939765,1738.501265,386825022.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,1990,3.31291963,2434.353375,426479901.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,1995,2.969186318,3929.511802,466703013.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,2000,2.638094626,4310.641224,505304844.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,2005,2.372185719,5011.701478,540553499.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,2010,2.202786882,9007.381252,572674666.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,2015,2.081219362,8497.455941,605335594.0
TLA,Latin America & Caribbean (IDA & IBRD),,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,2020,1.894800158,7081.447046,634680385.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,1980,5.219,,642224.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,1985,5.65,,682109.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,1990,5.811,,758106.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,1995,5.936,,819226.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,2000,5.98,417.9241996,878360.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,2005,5.705,476.9187628,969313.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,2010,4.845,810.1416048,1088486.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,2015,3.903,1322.300913,1205813.0
TLS,Timor-Leste,Lower middle income,East Asia & Pacific,,2020,3.247,1660.30834,1299995.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,1980,6.29430678,1619.12173,167489905.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,1985,5.812019642,2002.510902,196641041.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,1990,4.864879457,2215.442483,226868111.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,1995,3.830645533,1445.743282,254479053.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,2000,3.164884647,1878.091589,280976957.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,2005,2.916322155,2582.075455,308628177.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,2010,2.920614289,4625.401787,339527169.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,2015,3.007089186,3811.777672,373867247.0
TMN,Middle East & North Africa (IDA & IBRD),,,Middle East & North Africa (IDA & IBRD countries) aggregate.,2020,2.695797401,3089.912688,407006855.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1980,5.553,550.7308333,96708.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1985,5.128,618.8106055,97055.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1990,4.644,1150.281297,98727.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",1995,4.447,2089.197173,99977.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2000,4.108,1996.52654,102603.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2005,4.179,2478.369507,105633.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2010,3.889,3416.183311,107383.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2015,3.562,4117.960717,106122.0
TON,Tonga,Upper middle income,East Asia & Pacific,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",2020,3.267,4606.064552,105254.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,1980,5.111971836,260.7071228,905085264.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,1985,4.751842691,291.2033843,1018226720.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,1990,4.33167374,356.627267,1141434379.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,1995,3.905814278,376.8489661,1272943087.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,2000,3.572222731,447.9502325,1406946728.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,2005,3.167034683,681.7068968,1541135031.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,2010,2.807758712,1242.346861,1660139325.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,2015,2.49844973,1523.697807,1775178483.0
TSA,South Asia (IDA & IBRD),,,South Asia (IDA & IBRD countries) aggregate.,2020,2.267097783,1852.300088,1882531620.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,1980,6.782700552,722.8528747,388793467.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,1985,6.598248826,565.4005491,448755435.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,1990,6.304017579,723.8959593,516629688.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,1995,5.998187284,638.7001224,589328085.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,2000,5.72154725,630.311753,671212486.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,2005,5.528519478,1070.224256,766978666.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,2010,5.301930379,1656.211832,879797419.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,2015,4.956918126,1676.894219,1008698525.0
TSS,Sub-Saharan Africa (IDA & IBRD),,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,2020,4.666825095,1487.259153,1151301807.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,1980,3.238,5528.946469,1127852.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,1985,3.064,6147.700102,1199785.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,1990,2.382,4001.522284,1266518.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,1995,1.931,4074.877287,1307822.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,2000,1.769,6120.942704,1332203.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,2005,1.68,11673.78154,1369075.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,2010,1.701,15711.55871,1410296.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,2015,1.682,18389.53103,1460177.0
TTO,Trinidad and Tobago,High income,Latin America & Caribbean,,2020,1.631,13871.79822,1518147.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,1980,5.105,1329.268317,6578156.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,1985,4.516,1124.944121,7476092.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,1990,3.471,1456.224489,8440023.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,1995,2.673,1940.034293,9294102.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,2000,2.049,2170.481751,9893316.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,2005,1.981,3106.655647,10388344.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,2010,2.105,4241.01191,10895063.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,2015,2.251,3960.97533,11557779.0
TUN,Tunisia,Lower middle income,Middle East & North Africa,,2020,2.114,3497.68141,12161723.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,1980,4.426,1561.014686,44089069.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,1985,3.755,1367.240023,49175673.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,1990,3.126,2773.652478,54324142.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,1995,2.792,2857.845725,59305490.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,2000,2.505,4278.39313,64113547.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,2005,2.224,7369.338647,68704715.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,2010,2.137,10615.32806,73195345.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,2015,2.194,10851.95413,79646178.0
TUR,Türkiye,Upper middle income,Europe & Central Asia,,2020,1.917,8561.070948,84135428.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,1980,3.677,,7731.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,1985,3.939,,8329.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,1990,3.91,961.0594359,9182.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,1995,4.024,1150.333348,9585.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,2000,3.807,1564.039376,9638.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,2005,3.632,2311.290097,9912.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,2010,3.49,3043.052234,10550.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,2015,3.217,3384.357776,10877.0
TUV,Tuvalu,Upper middle income,East Asia & Pacific,,2020,3.188,4973.774561,11069.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,1980,6.906,,19297659.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,1985,6.569,,22569625.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,1990,6.195,167.1445618,26206012.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,1995,5.865,176.9260406,30560071.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,2000,5.686,399.4511414,34463704.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,2005,5.61,480.2756348,39439505.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,2010,5.293,730.8132935,45110527.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,2015,5.088,928.8064575,52542823.0
TZA,Tanzania,Lower middle income,Sub-Saharan Africa,,2020,4.795,1042.09668,61704518.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1980,7.134,93.69222855,13284026.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1985,7.035,234.0372519,15038915.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1990,7.037,244.754047,17586630.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1995,6.917,278.3166183,20680831.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2000,6.832,257.8296057,24020697.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2005,6.572,330.6028578,27946588.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2010,6.071,824.7376784,32341728.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2015,5.306,864.1800623,37477356.0
UGA,Uganda,Low income,Sub-Saharan Africa,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 	

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1960-2009. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2020,4.693,846.7672013,44404611.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,1980,1.95,,49973920.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,1985,2.06,,50917000.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,1990,1.85,1568.536621,51891400.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,1995,1.398,935.9761353,51512800.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,2000,1.116,658.3486328,49176500.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,2005,1.213,1894.470825,47105171.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,2010,1.443,3078.429932,45870741.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,2015,1.506,2124.662354,45154036.0
UKR,Ukraine,Lower middle income,Europe & Central Asia,,2020,1.217,3751.740723,44132049.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",1980,3.068919252,1005.929558,1648343471.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",1985,2.887614734,962.3231375,1780598442.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",1990,2.67070475,1335.202051,1927678769.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",1995,1.970807714,1724.363741,2051920108.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",2000,1.882323445,1967.787974,2158201213.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",2005,1.831129491,3089.286242,2243536298.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",2010,1.862613256,6290.110099,2321793515.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",2015,1.849735208,8132.28571,2417959696.0
UMC,Upper middle income,,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2021 GNI per capita was between $4,256 and $13,205.",2020,1.567603918,9157.820016,2495285443.0
URY,Uruguay,High income,Latin America & Caribbean,,1980,2.587,3440.717771,2953750.0
URY,Uruguay,High income,Latin America & Caribbean,,1985,2.48,1564.707926,3024218.0
URY,Uruguay,High income,Latin America & Caribbean,,1990,2.433,2983.254365,3117012.0
URY,Uruguay,High income,Latin America & Caribbean,,1995,2.401,6014.918523,3208300.0
URY,Uruguay,High income,Latin America & Caribbean,,2000,2.168,6932.47355,3292224.0
URY,Uruguay,High income,Latin America & Caribbean,,2005,2.097,5233.457171,3317665.0
URY,Uruguay,High income,Latin America & Caribbean,,2010,2.011,12015.70985,3352651.0
URY,Uruguay,High income,Latin America & Caribbean,,2015,2.023,15655.937,3402818.0
URY,Uruguay,High income,Latin America & Caribbean,,2020,1.477,15619.54266,3429086.0
USA,United States,High income,North America,,1980,1.8395,12574.79151,227225000.0
USA,United States,High income,North America,,1985,1.844,18236.82773,237924000.0
USA,United States,High income,North America,,1990,2.081,23888.60001,249623000.0
USA,United States,High income,North America,,1995,1.978,28690.8757,266278000.0
USA,United States,High income,North America,,2000,2.056,36329.95607,282162411.0
USA,United States,High income,North America,,2005,2.057,44123.40707,295516599.0
USA,United States,High income,North America,,2010,1.931,48650.64313,309327143.0
USA,United States,High income,North America,,2015,1.8435,56762.72945,320738994.0
USA,United States,High income,North America,,2020,1.6375,63530.63348,331501080.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,1980,5.047,,15947129.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,1985,4.68,,18063201.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,1990,4.072,651.4192061,20510000.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,1995,3.596,585.9323642,22785000.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,2000,2.58,558.2268024,24650400.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,2005,2.36,546.7768502,26167000.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,2010,2.342,1742.349256,28562400.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,2015,2.491,2753.971072,31298900.0
UZB,Uzbekistan,Lower middle income,Europe & Central Asia,,2020,2.9,1749.655815,34232050.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,1980,3.905,766.0991778,107480.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,1985,3.159,1313.199513,110906.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,1990,2.825,2136.839516,112487.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,1995,2.665,2767.77031,114174.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,2000,2.34,3760.080457,113813.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,2005,2.065,5176.128147,112043.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,2010,2.133,6590.989579,109308.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,2015,2.099,7386.737595,106482.0
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,,2020,1.814,8335.256476,104632.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,1980,4.2,3886.573956,15210443.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,1985,3.794,3560.762222,17402304.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,1990,3.448,2460.60207,19750579.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,1995,3.082,3501.457675,22107286.0
VEN,"Venezuela, RB",,Latin America & Caribbean,,2000,2.822,4795.399668,24427729.0
